Timestamp,period_0,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,ServiceID_0,ServiceID_1,ServiceID_2,ServiceID_3,ServiceID_4,ServiceID_5,ServiceID_6,ServiceID_7,ServiceID_8,ServiceID_9,ServiceID_10,ServiceID_11
2021-12-31 10:00:00,63,62.0,63.969347748604015,0.0,0,62.0,0,63.0,0,0.0,0,63.0,1628.5,558.7625,615.9572304712718,0.0,0.0,4339.513513513513,0.0,611.9050073637702,0.0,0.0,0.0,1046.165421230423,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 11:00:00,63,62.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,1375.0,662.0,622.9963711767755,0.0,0.0,5084.877005347594,0.0,608.0396689497717,0.0,0.0,0.0,1053.6424604869717,0,0,0,0,0,0,0,1,0,0,0,0
2021-12-31 12:00:00,63,62.0,63.9572157159048,0.0,0,62.0,0,63.0,0,0.0,0,63.0,836.0,374.6,611.8764688744294,0.0,0.0,4009.834615384616,0.0,601.3017940525928,0.0,0.0,0.0,972.4745299796748,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 13:00:00,63,62.0,63.97100857492854,0.0,0,62.0,0,63.0,0,0.0,0,63.0,2336.0,608.2173913043479,613.24800294949,0.0,0.0,3760.7938144329896,0.0,610.2782771535581,0.0,0.0,0.0,1031.2820670091237,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 14:00:00,63,62.0,64.0,60.0,0,62.0,0,63.0,0,0.0,0,63.0,1724.6666666666667,627.578947368421,625.3967010309278,1468.0,0.0,3886.0222222222224,0.0,612.0825638240087,0.0,0.0,0.0,994.7647575159097,0,0,0,1,0,0,0,1,0,0,0,0
2021-12-31 15:00:00,63,62.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,2197.0,580.71875,620.7728395061729,0.0,0.0,4114.891472868217,0.0,613.6771752837327,0.0,0.0,0.0,1085.4528301886792,0,0,0,0,0,0,0,1,0,0,0,0
2021-12-31 16:00:00,63,62.0,63.969139144558746,0.0,0,62.0,0,63.0,0,0.0,0,63.0,2201.0,552.5341614906832,616.7709569606438,0.0,0.0,3888.4362934362935,0.0,611.6658174097664,0.0,0.0,0.0,991.0369520109488,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 17:00:00,63,62.0,63.96715415967394,60.0,0,62.0,0,63.0,0,0.0,0,63.0,945.0,644.0,617.9366990291262,1468.0,0.0,8576.69696969697,0.0,616.8378378378378,0.0,0.0,0.0,987.8984625240232,0,0,0,1,0,0,0,0,0,0,0,0
2021-12-31 18:00:00,0,0.0,63.97731239092496,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,612.9615430267062,0.0,0.0,5958.255924170616,0.0,601.0808482438702,0.0,0.0,0.0,974.5190871028652,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 19:00:00,0,0.0,63.95873596239227,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,612.0509409190372,0.0,0.0,3385.7611940298507,0.0,601.0309992706054,0.0,0.0,0.0,956.2772877963346,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 20:00:00,63,0.0,63.96319018404908,0.0,0,62.0,0,63.0,0,0.0,0,63.0,888.0,0.0,617.2999669093316,0.0,0.0,5054.935483870968,0.0,601.0921843687374,0.0,0.0,0.0,980.9224756299428,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 21:00:00,0,0.0,63.94728607534,60.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,607.557106751715,1468.0,0.0,6692.052941176471,0.0,600.859375,0.0,0.0,0.0,1000.622783761392,0,0,0,1,0,0,0,0,0,0,0,0
2021-12-31 22:00:00,63,0.0,63.94145476049675,0.0,0,62.0,0,63.0,0,0.0,0,63.0,2118.0,0.0,612.1233150274588,0.0,0.0,9955.30357142857,0.0,600.9688311688311,0.0,0.0,0.0,979.8709486166008,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 23:00:00,63,0.0,63.88473439917483,0.0,0,62.0,0,63.0,0,0.0,0,63.0,1325.0,0.0,594.5972931562819,0.0,0.0,241.0,0.0,600.9377880184331,0.0,0.0,0.0,931.9196671709532,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 00:00:00,0,0.0,63.79265091863517,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,569.7401001365498,0.0,0.0,241.0,0.0,599.896501457726,0.0,0.0,0.0,876.4747474747475,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 01:00:00,0,0.0,63.64009471191792,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,538.648178807947,0.0,0.0,241.0,0.0,600.2116279069768,0.0,0.0,0.0,822.2908796546142,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 02:00:00,63,0.0,63.477958236658935,0.0,0,62.0,0,63.0,0,0.0,0,63.0,1299.0,0.0,504.2043132803632,0.0,0.0,241.0,0.0,599.9852941176471,0.0,0.0,0.0,787.4544822793607,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 03:00:00,0,0.0,63.36324786324786,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,482.8119658119658,0.0,0.0,241.0,0.0,601.0222222222222,0.0,0.0,0.0,766.1977280795172,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 04:00:00,0,0.0,63.381615598885794,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,485.2423398328691,0.0,0.0,241.0,0.0,600.392749244713,0.0,0.0,0.0,786.9525350593311,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 05:00:00,0,0.0,63.68333333333333,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,544.1666666666666,0.0,0.0,241.0,0.0,600.403125,0.0,0.0,0.0,850.9411123227917,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 06:00:00,0,0.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,603.7920962199313,0.0,0.0,241.0,0.0,600.84375,0.0,0.0,0.0,906.7757894736842,0,0,0,0,0,0,0,0,0,0,0,0
