Day,DoWeek,hour,count,passed,period,data,ServiceID_0,ServiceID_1,ServiceID_3,ServiceID_4,ServiceID_5,ServiceID_6,ServiceID_7,ServiceID_8,ServiceID_9,ServiceID_10,ServiceID_11
2023-06-03,5,13,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-03,5,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-04,6,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-05,0,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-05,0,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-06,1,15,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-06,1,18,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-07,2,10,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-07,2,13,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-07,2,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-07,2,18,2,1,62.0,191.5,0,0,0,0,0,0,0,1,0,0,0
2023-06-07,2,18,3,2,62.0,347.6666666666667,0,0,0,0,0,0,0,1,0,0,0
2023-06-07,2,20,1,0,62.0,0.0,0,0,0,0,0,0,0,1,0,0,0
2023-06-08,3,15,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-08,3,16,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-09,4,13,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-11,6,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-11,6,10,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-11,6,12,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-11,6,14,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-11,6,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-12,0,15,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-12,0,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-12,0,21,3,2,62.0,212.0,0,0,0,0,0,0,0,1,0,0,0
2023-06-14,2,8,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-14,2,11,3,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-14,2,14,3,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-14,2,17,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-14,2,18,3,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-15,3,7,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-15,3,8,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-15,3,9,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-15,3,11,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-15,3,12,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-15,3,13,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-15,3,15,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-16,4,10,2,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-16,4,13,3,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-16,4,14,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-16,4,15,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-16,4,16,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-16,4,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-16,4,18,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-06-16,4,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-17,5,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-18,6,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-18,6,12,2,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-20,1,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-20,1,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-22,3,15,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-23,4,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-24,5,2,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-24,5,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-25,6,15,2,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-25,6,22,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-26,0,14,8,5,62.0,240.0,0,0,0,0,0,0,0,1,0,0,0
2023-06-26,0,15,2,0,62.0,0.0,0,0,0,0,0,0,0,1,0,0,0
2023-06-26,0,20,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-27,1,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-28,2,21,2,0,62.0,0.0,0,0,0,0,0,0,0,1,0,0,0
2023-06-29,3,15,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-29,3,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-30,4,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-06-30,4,13,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-01,5,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-01,5,10,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-02,6,1,990,678,63.0,586.1747474747475,0,0,0,0,0,0,1,0,0,0,0
2023-07-02,6,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-02,6,10,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-02,6,13,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-03,0,0,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-05,2,20,1,0,62.0,0.0,0,0,0,0,0,0,0,1,0,0,0
2023-07-06,3,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-06,3,21,3,1,62.0,106.0,0,0,0,0,0,0,0,1,0,0,0
2023-07-07,4,10,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-07,4,11,7533,7532,63.0,602.361077923802,0,0,0,0,0,0,1,0,0,0,0
2023-07-07,4,14,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-08,5,17,2,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-09,6,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-09,6,15,3673,3671,63.0,599.6324530356657,0,0,0,0,0,0,1,0,0,0,0
2023-07-10,0,16,8,7,62.0,495.75,0,0,0,0,0,0,0,1,0,0,0
2023-07-10,0,17,16,6,62.0,129.5625,0,0,0,0,0,0,0,1,0,0,0
2023-07-10,0,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-10,0,17,2,1,62.0,159.0,0,0,0,0,0,0,0,1,0,0,0
2023-07-10,0,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-10,0,22,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-11,1,3,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-11,1,14,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-11,1,15,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-11,1,17,6,5,62.0,316.3333333333333,0,0,0,0,0,0,0,1,0,0,0
2023-07-11,1,18,4,2,62.0,159.0,0,0,0,0,0,0,0,1,0,0,0
2023-07-11,1,18,8,1,62.0,39.75,0,0,0,0,0,0,0,1,0,0,0
2023-07-11,1,19,8,4,62.0,159.0,0,0,0,0,0,0,0,1,0,0,0
2023-07-11,1,20,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-11,1,20,5,1,62.0,63.6,0,0,0,0,0,0,0,1,0,0,0
2023-07-11,1,21,5,4,62.0,280.4,0,0,0,0,0,0,0,1,0,0,0
2023-07-12,2,14,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-12,2,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-12,2,22,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-13,3,6,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-13,3,22,2540,2516,62.99212598425197,606.5901574803149,0,0,0,0,0,0,1,0,0,0,0
2023-07-14,4,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-14,4,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-17,0,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-18,1,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-18,1,22,3274,3254,62.99541844838119,605.1698228466707,0,0,0,0,0,0,1,0,0,0,0
2023-07-19,2,14,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-19,2,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-20,3,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-20,3,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-21,4,0,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-21,4,12,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-22,5,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-22,5,15,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-22,5,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-24,0,3,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-24,0,4,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-25,1,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-26,2,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-26,2,20,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-28,4,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-29,5,0,1896,1870,62.98786919831224,604.0448312236286,0,0,0,0,0,0,1,0,0,0,0
2023-07-29,5,8,1792,1790,63.0,600.0909598214286,0,0,0,0,0,0,1,0,0,0,0
2023-07-29,5,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-30,6,1,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-30,6,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-31,0,2,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-07-31,0,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-08-01,1,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-08-02,2,17,6,5,62.0,417.3333333333333,0,0,0,0,0,0,0,1,0,0,0
2023-08-02,2,18,7,2,62.0,114.42857142857144,0,0,0,0,0,0,0,1,0,0,0
2023-08-02,2,18,7,1,62.0,45.42857142857143,0,0,0,0,0,0,0,1,0,0,0
2023-08-02,2,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-08-02,2,20,3,0,62.0,0.0,0,0,0,0,0,0,0,1,0,0,0
2023-08-02,2,21,2,1,62.0,280.5,0,0,0,0,0,0,0,1,0,0,0
2023-08-02,2,22,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-08-03,3,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-08-04,4,4,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-08-04,4,6,3,2,62.0,374.0,0,0,0,0,0,0,0,1,0,0,0
2022-01-27,3,17,6398,6389,63.0,599.0926852141295,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,16,3140,3138,63.0,605.9162420382165,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,1,17,6068,6066,63.0,600.9583058668425,0,0,0,0,0,0,1,0,0,0,0
2022-03-09,2,17,5883,5880,63.0,601.7400985891552,0,0,0,0,0,0,1,0,0,0,0
2022-03-25,4,16,3073,3071,63.0,604.8877318581191,0,0,0,0,0,0,1,0,0,0,0
2022-03-25,4,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-07-08,4,12,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-08-08,0,17,7834,7832,63.0,600.8848608629053,0,0,0,0,0,0,1,0,0,0,0
2022-08-08,0,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-11-22,1,17,5,3,62.0,220.4,0,0,0,0,0,0,0,1,0,0,0
2023-02-02,3,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-02-06,0,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2023-05-10,2,17,1,0,0.0,1164.0,0,0,0,1,0,0,0,0,0,0,0
2023-05-15,0,17,7,6,63.0,1373.571428571429,1,0,0,0,0,0,0,0,0,0,0
2023-06-21,2,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2021-12-29,2,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2021-12-31,4,15,4584,4583,63.0,612.0412303664922,0,0,0,0,0,0,1,0,0,0,0
2021-12-31,4,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-01,5,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-01,5,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-03,0,20,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-04,1,9,5414,5413,63.0,610.3326560768378,0,0,0,0,0,0,1,0,0,0,0
2022-01-04,1,10,4,3,63.0,1544.75,1,0,0,0,0,0,0,0,0,0,0
2022-01-04,1,11,4,3,63.0,1905.5,1,0,0,0,0,0,0,0,0,0,0
2022-01-04,1,16,5578,5555,63.0,610.1541771244174,0,0,0,0,0,0,1,0,0,0,0
2022-01-04,1,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-05,2,9,4392,4388,63.0,608.0052367941712,0,0,0,0,0,0,1,0,0,0,0
2022-01-05,2,9,4,2,63.0,1081.5,1,0,0,0,0,0,0,0,0,0,0
2022-01-05,2,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-05,2,11,3,1,63.0,1112.3333333333333,1,0,0,0,0,0,0,0,0,0,0
2022-01-05,2,14,5,3,63.0,1296.6,1,0,0,0,0,0,0,0,0,0,0
2022-01-05,2,15,5,2,63.0,1276.0,1,0,0,0,0,0,0,0,0,0,0
2022-01-05,2,16,1,0,63.0,554.0,1,0,0,0,0,0,0,0,0,0,0
2022-01-05,2,16,4,2,63.0,1289.75,1,0,0,0,0,0,0,0,0,0,0
2022-01-05,2,17,2976,2975,63.0,599.940188172043,0,0,0,0,0,0,1,0,0,0,0
2022-01-05,2,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-05,2,23,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-06,3,11,3,2,63.0,1561.6666666666667,1,0,0,0,0,0,0,0,0,0,0
2022-01-06,3,11,370,369,63.0,601.1837837837838,0,0,0,0,0,0,1,0,0,0,0
2022-01-06,3,12,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-06,3,15,4,1,63.0,1001.75,1,0,0,0,0,0,0,0,0,0,0
2022-01-06,3,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-07,4,15,5461,5304,63.0,608.2852957333822,0,0,0,0,0,0,1,0,0,0,0
2022-01-07,4,17,2494,2493,63.0,604.8797113071371,0,0,0,0,0,0,1,0,0,0,0
2022-01-07,4,23,879,861,63.0,598.8646188850967,0,0,0,0,0,0,1,0,0,0,0
2022-01-08,5,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-09,6,10,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-10,0,10,2619,2613,63.0,609.6212294768995,0,0,0,0,0,0,1,0,0,0,0
2022-01-10,0,11,3799,3754,63.0,607.0687022900763,0,0,0,0,0,0,1,0,0,0,0
2022-01-10,0,14,3621,3617,63.0,606.5882352941177,0,0,0,0,0,0,1,0,0,0,0
2022-01-10,0,23,1111,1095,63.0,591.4113411341134,0,0,0,0,0,0,1,0,0,0,0
2022-01-11,1,9,4785,4779,63.0,606.5734587251828,0,0,0,0,0,0,1,0,0,0,0
2022-01-11,1,9,449,448,63.0,606.890868596882,0,0,0,0,0,0,1,0,0,0,0
2022-01-11,1,15,4695,4694,63.0,607.7810436634718,0,0,0,0,0,0,1,0,0,0,0
2022-01-11,1,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-11,1,20,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-11,1,22,1852,1833,63.0,600.280777537797,0,0,0,0,0,0,1,0,0,0,0
2022-01-12,2,10,5579,5561,63.0,608.0354902312242,0,0,0,0,0,0,1,0,0,0,0
2022-01-12,2,12,3221,3213,63.0,600.8398013039429,0,0,0,0,0,0,1,0,0,0,0
2022-01-13,3,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-14,4,7,1775,1774,63.0,605.0123943661972,0,0,0,0,0,0,1,0,0,0,0
2022-01-14,4,17,600,582,63.0,604.4916666666667,0,0,0,0,0,0,1,0,0,0,0
2022-01-16,6,0,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-16,6,8,2562,2556,63.0,600.1494925839188,0,0,0,0,0,0,1,0,0,0,0
2022-01-17,0,15,6352,6351,63.0,610.3672858942066,0,0,0,0,0,0,1,0,0,0,0
2022-01-17,0,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-18,1,8,2367,2366,63.0,609.8225602027884,0,0,0,0,0,0,1,0,0,0,0
2022-01-18,1,9,4996,4991,63.0,609.1965572457966,0,0,0,0,0,0,1,0,0,0,0
2022-01-18,1,10,5437,5382,63.0,609.7551958800809,0,0,0,0,0,0,1,0,0,0,0
2022-01-18,1,12,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-18,1,23,1118,1093,62.99731663685152,604.695885509839,0,0,0,0,0,0,1,0,0,0,0
2022-01-19,2,12,3534,3521,63.0,600.8058856819468,0,0,0,0,0,0,1,0,0,0,0
2022-01-19,2,13,4511,4508,63.0,605.7663489248504,0,0,0,0,0,0,1,0,0,0,0
2022-01-19,2,14,3333,3332,63.0,607.002700270027,0,0,0,0,0,0,1,0,0,0,0
2022-01-19,2,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-20,3,15,4177,4176,63.0,608.6533397175006,0,0,0,0,0,0,1,0,0,0,0
2022-01-20,3,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-21,4,1,691,690,63.0,599.7076700434153,0,0,0,0,0,0,1,0,0,0,0
2022-01-21,4,11,4033,4025,63.0,602.8524671460451,0,0,0,0,0,0,1,0,0,0,0
2022-01-21,4,14,2530,2529,63.0,611.9628458498024,0,0,0,0,0,0,1,0,0,0,0
2022-01-22,5,0,806,805,63.0,599.9652605459057,0,0,0,0,0,0,1,0,0,0,0
2022-01-22,5,14,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-23,6,12,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-23,6,14,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-23,6,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-23,6,21,2550,2549,63.0,600.4450980392157,0,0,0,0,0,0,1,0,0,0,0
2022-01-23,6,23,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-24,0,14,3416,3415,63.0,609.7819086651053,0,0,0,0,0,0,1,0,0,0,0
2022-01-25,1,8,2817,2816,63.0,608.9556265530706,0,0,0,0,0,0,1,0,0,0,0
2022-01-25,1,13,2180,2179,63.0,606.5738532110091,0,0,0,0,0,0,1,0,0,0,0
2022-01-25,1,16,5757,5756,63.0,610.7099183602571,0,0,0,0,0,0,1,0,0,0,0
2022-01-25,1,17,4711,4708,63.0,601.79388664827,0,0,0,0,0,0,1,0,0,0,0
2022-01-25,1,20,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-26,2,9,4046,4039,63.0,609.3719723183391,0,0,0,0,0,0,1,0,0,0,0
2022-01-26,2,12,5553,5552,63.0,602.7273545831082,0,0,0,0,0,0,1,0,0,0,0
2022-01-26,2,16,5701,5699,63.0,610.1534818452903,0,0,0,0,0,0,1,0,0,0,0
2022-01-27,3,3,437,436,63.0,595.1853546910755,0,0,0,0,0,0,1,0,0,0,0
2022-01-27,3,10,3475,3470,63.0,608.5838848920863,0,0,0,0,0,0,1,0,0,0,0
2022-01-27,3,11,2,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-27,3,17,6159,6152,63.0,599.4991069978893,0,0,0,0,0,0,1,0,0,0,0
2022-01-27,3,18,5882,5880,63.0,600.7118327099626,0,0,0,0,0,0,1,0,0,0,0
2022-01-28,4,6,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-28,4,10,5225,5223,63.0,605.754066985646,0,0,0,0,0,0,1,0,0,0,0
2022-01-28,4,15,7570,7569,63.0,608.2099075297226,0,0,0,0,0,0,1,0,0,0,0
2022-01-28,4,17,6504,6500,63.0,596.980012300123,0,0,0,0,0,0,1,0,0,0,0
2022-01-28,4,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-28,4,23,1759,1737,63.0,589.8891415577033,0,0,0,0,0,0,1,0,0,0,0
2022-01-29,5,1,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-29,5,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-29,5,10,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-29,5,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-30,6,6,980,974,63.0,599.3765306122449,0,0,0,0,0,0,1,0,0,0,0
2022-01-30,6,19,3329,3328,63.0,600.5794532892761,0,0,0,0,0,0,1,0,0,0,0
2022-01-31,0,3,3,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-31,0,10,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-01-31,0,19,4483,4482,63.0,600.2797233995093,0,0,0,0,0,0,1,0,0,0,0
2022-01-31,0,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-01,1,0,2109,2108,63.0,597.5585585585585,0,0,0,0,0,0,1,0,0,0,0
2022-02-01,1,6,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-01,1,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-01,1,19,2,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-02,2,1,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-02,2,3,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-02,2,9,1253,1251,63.0,600.0694333599362,0,0,0,0,0,0,1,0,0,0,0
2022-02-02,2,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-04,4,13,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-04,4,14,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-04,4,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-06,6,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-06,6,10,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-07,0,7,1302,1301,63.0,604.089093701997,0,0,0,0,0,0,1,0,0,0,0
2022-02-07,0,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-07,0,11,111,30,62.0,130.24324324324326,0,1,0,0,0,0,0,0,0,0,0
2022-02-07,0,12,23,0,62.0,0.0,0,1,0,0,0,0,0,0,0,0,0
2022-02-07,0,12,373,343,62.0,285.5817694369973,0,1,0,0,0,0,0,0,0,0,0
2022-02-07,0,14,1503,1502,63.0,607.2674650698602,0,0,0,0,0,0,1,0,0,0,0
2022-02-08,1,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-08,1,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-08,1,23,1108,1074,62.97202166064982,617.7355595667871,0,0,0,0,0,0,1,0,0,0,0
2022-02-09,2,0,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-10,3,9,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-10,3,17,3691,3690,63.0,601.113519371444,0,0,0,0,0,0,1,0,0,0,0
2022-02-10,3,17,2,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-11,4,1,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-11,4,12,1964,1764,63.0,579.8187372708758,0,0,0,0,0,0,1,0,0,0,0
2022-02-12,5,10,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-12,5,20,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-12,5,22,1619,1618,63.0,600.0135886349599,0,0,0,0,0,0,1,0,0,0,0
2022-02-14,0,8,2160,2158,63.0,607.6893518518518,0,0,0,0,0,0,1,0,0,0,0
2022-02-14,0,8,1771,1769,63.0,609.2072275550537,0,0,0,0,0,0,1,0,0,0,0
2022-02-14,0,9,5137,5136,63.0,610.8438777496593,0,0,0,0,0,0,1,0,0,0,0
2022-02-14,0,10,5134,5130,63.0,610.7982080249318,0,0,0,0,0,0,1,0,0,0,0
2022-02-14,0,11,2690,2689,63.0,607.2676579925651,0,0,0,0,0,0,1,0,0,0,0
2022-02-14,0,12,4421,4418,63.0,600.7566161501923,0,0,0,0,0,0,1,0,0,0,0
